2.000000e+00 1.182186e-01 1.895134e-01 6.112144e-15 -1.788938e+00 1.012055e-14 3.106435e-14 3.748194e-01 3.799846e-02 4.182761e-14 -1.679673e+00 -7.046750e-14 2.026647e-13 
2.050000e+00 1.346933e-01 1.915717e-01 8.575543e-15 -1.854781e+00 5.795467e-15 4.284076e-14 1.957204e-01 1.006561e-01 5.797746e-14 -3.405727e-01 -7.880966e-14 2.739404e-13 
2.100000e+00 1.382006e-01 1.928415e-01 1.178579e-14 -1.830706e+00 1.315275e-16 5.690658e-14 -5.405025e-02 -5.222479e-02 7.138825e-14 1.307905e+00 -1.513716e-13 2.936758e-13 
2.150000e+00 1.296223e-01 1.878166e-01 1.592419e-14 -1.726931e+00 -8.557791e-15 7.469456e-14 -2.535333e-01 -5.005943e-02 1.009523e-13 2.468791e+00 -1.445192e-13 5.123411e-13 
2.200000e+00 1.162669e-01 1.848191e-01 2.194413e-14 -1.584182e+00 -1.451901e-14 1.060760e-13 -2.835862e-01 -6.899180e-02 1.420894e-13 3.302839e+00 -7.561553e-14 7.568905e-13 
2.250000e+00 1.122516e-01 1.893519e-01 3.080545e-14 -1.506560e+00 -7.088906e-15 1.515820e-13 4.665106e-02 3.451200e-02 1.962330e-13 4.899082e-01 2.742425e-13 9.702421e-13 
2.300000e+00 1.207100e-01 1.870845e-01 4.172612e-14 -1.530264e+00 1.370836e-14 2.038045e-13 2.940060e-01 -1.322692e-01 2.429192e-13 -1.435965e+00 5.706665e-13 1.131261e-12 
2.350000e+00 1.406893e-01 1.821849e-01 5.359945e-14 -1.636562e+00 3.204529e-13 2.915995e-13 4.313245e-01 -6.149795e-02 2.442155e-13 -2.421765e+00 1.171393e-11 2.427147e-12 
2.400000e+00 1.500627e-01 1.841885e-01 6.818447e-14 -1.667581e+00 5.529328e-13 4.637561e-13 4.210653e-02 -4.530519e-03 2.919741e-13 1.236994e-01 4.281957e-12 3.337773e-12 
2.450000e+00 1.450913e-01 1.816532e-01 8.259207e-14 -1.625178e+00 7.531967e-13 6.224861e-13 -2.405300e-01 -1.019438e-01 2.832445e-13 1.587792e+00 3.663339e-12 2.987780e-12 
2.500000e+00 1.285448e-01 1.786920e-01 1.029441e-13 -1.523043e+00 8.864652e-13 7.645378e-13 -3.166230e-01 1.690685e-02 6.441084e-13 1.893658e+00 2.221474e-12 3.308520e-12 
2.550000e+00 1.157522e-01 1.789096e-01 1.465869e-13 -1.446654e+00 1.047693e-12 9.901146e-13 -1.978107e-01 -3.804008e-03 1.124435e-12 1.182497e+00 4.389695e-12 5.822514e-12 
2.600000e+00 1.085669e-01 1.786288e-01 2.182663e-13 -1.403362e+00 1.343083e-12 1.360837e-12 -9.072562e-02 -5.249728e-03 1.778537e-12 5.575521e-01 7.618606e-12 9.184946e-12 
